query,baseline_answer,spearman_rho,spearman_pvalue,dominance_ratio,influence_entropy,is_divergent,doc_id,passage,retrieval_rank,retrieval_score,rouge_l,influence_score,influence_rank
who was named african footballer of the year 2014,Yaya Touré.,0.9999999999999999,6.646897422031862e-64,0.0,0.0,False,0,,2,10.094159127977365,1.0,0.0,2
who was named african footballer of the year 2014,Yaya Touré.,0.9999999999999999,6.646897422031862e-64,0.0,0.0,False,3,,3,8.649505731958651,1.0,0.0,3
who was named african footballer of the year 2014,Yaya Touré.,0.9999999999999999,6.646897422031862e-64,0.0,0.0,False,8,,4,4.564550086938316,1.0,0.0,4
who was named african footballer of the year 2014,Yaya Touré.,0.9999999999999999,6.646897422031862e-64,0.0,0.0,False,2,,5,2.9678528851688304,1.0,0.0,5
who was named african footballer of the year 2014,Yaya Touré.,0.9999999999999999,6.646897422031862e-64,0.0,0.0,False,12,,6,1.6863989535702286,1.0,0.0,6
who was named african footballer of the year 2014,Yaya Touré.,0.9999999999999999,6.646897422031862e-64,0.0,0.0,False,5,,7,0.6466271649250523,1.0,0.0,7
who was named african footballer of the year 2014,Yaya Touré.,0.9999999999999999,6.646897422031862e-64,0.0,0.0,False,4,,8,0.0,1.0,0.0,8
who was named african footballer of the year 2014,Yaya Touré.,0.9999999999999999,6.646897422031862e-64,0.0,0.0,False,6,,9,0.0,1.0,0.0,9
who was named african footballer of the year 2014,Yaya Touré.,0.9999999999999999,6.646897422031862e-64,0.0,0.0,False,7,,10,0.0,1.0,0.0,10
differentiate between dot matrix printer and daisy wheel printer,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,9,,1,6.350824184299489,0.0,1.0,1
differentiate between dot matrix printer and daisy wheel printer,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,5,,2,3.648253115398065,0.0,1.0,2
differentiate between dot matrix printer and daisy wheel printer,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,2,,3,3.4736049766515116,0.0,1.0,3
differentiate between dot matrix printer and daisy wheel printer,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,7,,4,3.196479048826489,0.0,1.0,4
differentiate between dot matrix printer and daisy wheel printer,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,0,,5,2.8731235743084698,0.0,1.0,5
differentiate between dot matrix printer and daisy wheel printer,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,8,,6,2.841599020084618,0.0,1.0,6
differentiate between dot matrix printer and daisy wheel printer,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,14,,7,2.736783118722145,0.0,1.0,7
differentiate between dot matrix printer and daisy wheel printer,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,1,,8,2.5150876988226183,0.0,1.0,8
differentiate between dot matrix printer and daisy wheel printer,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,3,,9,2.394469873244619,0.0,1.0,9
differentiate between dot matrix printer and daisy wheel printer,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,11,,10,2.264804092543646,0.0,1.0,10
where have the good guys gone to hideaway,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,11,,1,4.893818137150534,0.0,1.0,1
where have the good guys gone to hideaway,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,8,,2,3.721488701961844,0.0,1.0,2
where have the good guys gone to hideaway,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,1,,3,3.676787004711276,0.0,1.0,3
where have the good guys gone to hideaway,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,3,,4,3.139204114213708,0.0,1.0,4
where have the good guys gone to hideaway,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,0,,5,1.5645594037699013,0.0,1.0,5
where have the good guys gone to hideaway,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,7,,6,1.5645594037699013,0.0,1.0,6
where have the good guys gone to hideaway,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,5,,7,1.4528051606434798,0.0,1.0,7
where have the good guys gone to hideaway,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,14,,8,1.408103463392911,0.0,1.0,8
where have the good guys gone to hideaway,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,10,,9,1.3410509175170582,0.0,1.0,9
where have the good guys gone to hideaway,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,9,,10,1.251647523015921,0.0,1.0,10
central london properties v high trees house 1947,"Central London Property Trust Ltd v High Trees House Ltd (1947) was a High Court decision that confirmed and extended the doctrine of promissory estoppel. The case held that the landlord, after agreeing in 1940 to reduce rent during wartime, could not later recover the full rent from the time the flats were fully occupied in 1945.",0.3939393939393939,0.2599977668348876,0.13443020775714207,2.2164495067368746,True,0,,1,14.331587379131237,0.3142857142857142,0.6857142857142857,1
central london properties v high trees house 1947,"Central London Property Trust Ltd v High Trees House Ltd (1947) was a High Court decision that confirmed and extended the doctrine of promissory estoppel. The case held that the landlord, after agreeing in 1940 to reduce rent during wartime, could not later recover the full rent from the time the flats were fully occupied in 1945.",0.3939393939393939,0.2599977668348876,0.13443020775714207,2.2164495067368746,True,2,,2,5.424960962099094,0.5454545454545454,0.4545454545454546,8
central london properties v high trees house 1947,"Central London Property Trust Ltd v High Trees House Ltd (1947) was a High Court decision that confirmed and extended the doctrine of promissory estoppel. The case held that the landlord, after agreeing in 1940 to reduce rent during wartime, could not later recover the full rent from the time the flats were fully occupied in 1945.",0.3939393939393939,0.2599977668348876,0.13443020775714207,2.2164495067368746,True,3,,3,5.14783503427407,0.4705882352941177,0.5294117647058822,7
central london properties v high trees house 1947,"Central London Property Trust Ltd v High Trees House Ltd (1947) was a High Court decision that confirmed and extended the doctrine of promissory estoppel. The case held that the landlord, after agreeing in 1940 to reduce rent during wartime, could not later recover the full rent from the time the flats were fully occupied in 1945.",0.3939393939393939,0.2599977668348876,0.13443020775714207,2.2164495067368746,True,1,,4,2.27865483658283,0.31496062992125984,0.6850393700787402,2
central london properties v high trees house 1947,"Central London Property Trust Ltd v High Trees House Ltd (1947) was a High Court decision that confirmed and extended the doctrine of promissory estoppel. The case held that the landlord, after agreeing in 1940 to reduce rent during wartime, could not later recover the full rent from the time the flats were fully occupied in 1945.",0.3939393939393939,0.2599977668348876,0.13443020775714207,2.2164495067368746,True,4,,5,1.5848968035179825,0.4666666666666667,0.5333333333333333,6
central london properties v high trees house 1947,"Central London Property Trust Ltd v High Trees House Ltd (1947) was a High Court decision that confirmed and extended the doctrine of promissory estoppel. The case held that the landlord, after agreeing in 1940 to reduce rent during wartime, could not later recover the full rent from the time the flats were fully occupied in 1945.",0.3939393939393939,0.2599977668348876,0.13443020775714207,2.2164495067368746,True,12,,6,0.6466271649250523,0.38,0.62,3
central london properties v high trees house 1947,"Central London Property Trust Ltd v High Trees House Ltd (1947) was a High Court decision that confirmed and extended the doctrine of promissory estoppel. The case held that the landlord, after agreeing in 1940 to reduce rent during wartime, could not later recover the full rent from the time the flats were fully occupied in 1945.",0.3939393939393939,0.2599977668348876,0.13443020775714207,2.2164495067368746,True,5,,7,0.0,0.40860215053763443,0.5913978494623655,5
central london properties v high trees house 1947,"Central London Property Trust Ltd v High Trees House Ltd (1947) was a High Court decision that confirmed and extended the doctrine of promissory estoppel. The case held that the landlord, after agreeing in 1940 to reduce rent during wartime, could not later recover the full rent from the time the flats were fully occupied in 1945.",0.3939393939393939,0.2599977668348876,0.13443020775714207,2.2164495067368746,True,6,,8,0.0,0.9380530973451328,0.06194690265486724,10
central london properties v high trees house 1947,"Central London Property Trust Ltd v High Trees House Ltd (1947) was a High Court decision that confirmed and extended the doctrine of promissory estoppel. The case held that the landlord, after agreeing in 1940 to reduce rent during wartime, could not later recover the full rent from the time the flats were fully occupied in 1945.",0.3939393939393939,0.2599977668348876,0.13443020775714207,2.2164495067368746,True,7,,9,0.0,0.38926174496644295,0.610738255033557,4
central london properties v high trees house 1947,"Central London Property Trust Ltd v High Trees House Ltd (1947) was a High Court decision that confirmed and extended the doctrine of promissory estoppel. The case held that the landlord, after agreeing in 1940 to reduce rent during wartime, could not later recover the full rent from the time the flats were fully occupied in 1945.",0.3939393939393939,0.2599977668348876,0.13443020775714207,2.2164495067368746,True,8,,10,0.0,0.6712328767123288,0.3287671232876712,9
why is the new disney movie called coco,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,13,,1,4.366582329647501,0.0,1.0,1
why is the new disney movie called coco,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,1,,2,3.2901980272735836,0.0,1.0,2
why is the new disney movie called coco,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,4,,3,3.2317491615568987,0.0,1.0,3
why is the new disney movie called coco,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,0,,4,3.1887659119600924,0.0,1.0,4
why is the new disney movie called coco,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,14,,5,2.1651287494995293,0.0,1.0,5
why is the new disney movie called coco,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,11,,6,2.035591132008104,0.0,1.0,6
why is the new disney movie called coco,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,10,,7,1.9156488935901184,0.0,1.0,7
why is the new disney movie called coco,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,3,,8,1.8351162477951848,0.0,1.0,8
why is the new disney movie called coco,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,2,,9,1.7077490136656093,0.0,1.0,9
why is the new disney movie called coco,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,7,,10,1.6313152342815986,0.0,1.0,10
who took over for batman when his back was broken,"Jean‑Paul Valley, the Azrael character, became Batman after Bruce Wayne’s back was broken.",0.05454545454545454,0.8810361811618524,0.2535760728218466,1.6762229213657962,True,9,,1,4.99099313760135,0.9333333333333333,0.06666666666666665,6
who took over for batman when his back was broken,"Jean‑Paul Valley, the Azrael character, became Batman after Bruce Wayne’s back was broken.",0.05454545454545454,0.8810361811618524,0.2535760728218466,1.6762229213657962,True,4,,2,4.861576253921715,0.7333333333333333,0.2666666666666667,4
who took over for batman when his back was broken,"Jean‑Paul Valley, the Azrael character, became Batman after Bruce Wayne’s back was broken.",0.05454545454545454,0.8810361811618524,0.2535760728218466,1.6762229213657962,True,5,,3,4.030676672975743,1.0,0.0,8
who took over for batman when his back was broken,"Jean‑Paul Valley, the Azrael character, became Batman after Bruce Wayne’s back was broken.",0.05454545454545454,0.8810361811618524,0.2535760728218466,1.6762229213657962,True,0,,4,3.537313991831434,1.0,0.0,9
who took over for batman when his back was broken,"Jean‑Paul Valley, the Azrael character, became Batman after Bruce Wayne’s back was broken.",0.05454545454545454,0.8810361811618524,0.2535760728218466,1.6762229213657962,True,7,,5,2.482925652598679,0.43478260869565216,0.5652173913043479,1
who took over for batman when his back was broken,"Jean‑Paul Valley, the Azrael character, became Batman after Bruce Wayne’s back was broken.",0.05454545454545454,0.8810361811618524,0.2535760728218466,1.6762229213657962,True,3,,6,1.9715763270193032,0.43478260869565216,0.5652173913043479,2
who took over for batman when his back was broken,"Jean‑Paul Valley, the Azrael character, became Batman after Bruce Wayne’s back was broken.",0.05454545454545454,0.8810361811618524,0.2535760728218466,1.6762229213657962,True,14,,7,1.7619931316573785,0.43478260869565216,0.5652173913043479,3
who took over for batman when his back was broken,"Jean‑Paul Valley, the Azrael character, became Batman after Bruce Wayne’s back was broken.",0.05454545454545454,0.8810361811618524,0.2535760728218466,1.6762229213657962,True,11,,8,1.3659018251674273,1.0,0.0,10
who took over for batman when his back was broken,"Jean‑Paul Valley, the Azrael character, became Batman after Bruce Wayne’s back was broken.",0.05454545454545454,0.8810361811618524,0.2535760728218466,1.6762229213657962,True,13,,9,1.2032634158653257,0.8666666666666667,0.1333333333333333,5
who took over for batman when his back was broken,"Jean‑Paul Valley, the Azrael character, became Batman after Bruce Wayne’s back was broken.",0.05454545454545454,0.8810361811618524,0.2535760728218466,1.6762229213657962,True,12,,10,1.0679453187424597,0.9333333333333333,0.06666666666666665,7
make a project report on agricultural crops grown in india,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,5,,1,4.6219507022492925,0.0,1.0,1
make a project report on agricultural crops grown in india,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,14,,2,4.307010336929062,0.0,1.0,2
make a project report on agricultural crops grown in india,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,0,,3,3.398015235696107,0.0,1.0,3
make a project report on agricultural crops grown in india,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,1,,4,2.4266581569444043,0.0,1.0,4
make a project report on agricultural crops grown in india,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,9,,5,2.360803703529793,0.0,1.0,5
make a project report on agricultural crops grown in india,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,2,,6,2.3193496781299054,0.0,1.0,6
make a project report on agricultural crops grown in india,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,4,,7,2.2226727480566772,0.0,1.0,7
make a project report on agricultural crops grown in india,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,6,,8,2.119665591351983,0.0,1.0,8
make a project report on agricultural crops grown in india,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,10,,9,1.994769470649425,0.0,1.0,9
make a project report on agricultural crops grown in india,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,11,,10,1.878794501425621,0.0,1.0,10
where did they film high school musical two,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,1,,1,4.871800943657781,0.0,1.0,1
where did they film high school musical two,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,11,,2,3.272919686112006,0.0,1.0,2
where did they film high school musical two,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,7,,3,2.2686835413183646,0.0,1.0,3
where did they film high school musical two,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,5,,4,1.8185223940184108,0.0,1.0,4
where did they film high school musical two,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,0,,5,1.4949224180551077,0.0,1.0,5
where did they film high school musical two,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,9,,6,1.2729656758128876,0.0,1.0,6
where did they film high school musical two,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,10,,7,1.2729656758128876,0.0,1.0,7
where did they film high school musical two,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,3,,8,1.0340368931160238,0.0,1.0,8
where did they film high school musical two,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,12,,9,0.9505947978133529,0.0,1.0,9
where did they film high school musical two,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,2,,10,0.2503262859080122,0.0,1.0,10
who wrote the poem the woods are lovely dark and deep,Robert Frost.,0.23636363636363633,0.5108853175152,0.40298507462686567,1.0880226742525103,True,6,,1,9.487283995261704,0.25,0.75,1
who wrote the poem the woods are lovely dark and deep,Robert Frost.,0.23636363636363633,0.5108853175152,0.40298507462686567,1.0880226742525103,True,4,,2,7.3335965716920715,1.0,0.0,4
who wrote the poem the woods are lovely dark and deep,Robert Frost.,0.23636363636363633,0.5108853175152,0.40298507462686567,1.0880226742525103,True,1,,3,5.768600128944615,1.0,0.0,5
who wrote the poem the woods are lovely dark and deep,Robert Frost.,0.23636363636363633,0.5108853175152,0.40298507462686567,1.0880226742525103,True,5,,4,2.9685298847429182,1.0,0.0,6
who wrote the poem the woods are lovely dark and deep,Robert Frost.,0.23636363636363633,0.5108853175152,0.40298507462686567,1.0880226742525103,True,0,,5,2.7351506059772714,1.0,0.0,7
who wrote the poem the woods are lovely dark and deep,Robert Frost.,0.23636363636363633,0.5108853175152,0.40298507462686567,1.0880226742525103,True,3,,6,2.5603773108221355,1.0,0.0,8
who wrote the poem the woods are lovely dark and deep,Robert Frost.,0.23636363636363633,0.5108853175152,0.40298507462686567,1.0880226742525103,True,8,,7,2.532303197465546,1.0,0.0,9
who wrote the poem the woods are lovely dark and deep,Robert Frost.,0.23636363636363633,0.5108853175152,0.40298507462686567,1.0880226742525103,True,9,,8,2.508907695905379,1.0,0.0,10
who wrote the poem the woods are lovely dark and deep,Robert Frost.,0.23636363636363633,0.5108853175152,0.40298507462686567,1.0880226742525103,True,2,,9,1.8083993907055553,0.4444444444444445,0.5555555555555556,2
who wrote the poem the woods are lovely dark and deep,Robert Frost.,0.23636363636363633,0.5108853175152,0.40298507462686567,1.0880226742525103,True,10,,10,1.602061386990798,0.4444444444444445,0.5555555555555556,3
where does the story the great gatsby take place,"The story takes place in the summer of 1922 in the fictional town of West Egg on Long Island, New York.",0.1515151515151515,0.6760651759978539,0.2516843741902047,2.1637970160848807,True,10,,1,7.753034866710177,0.6666666666666666,0.33333333333333337,3
where does the story the great gatsby take place,"The story takes place in the summer of 1922 in the fictional town of West Egg on Long Island, New York.",0.1515151515151515,0.6760651759978539,0.2516843741902047,2.1637970160848807,True,1,,2,5.818660362989501,0.4,0.6,2
where does the story the great gatsby take place,"The story takes place in the summer of 1922 in the fictional town of West Egg on Long Island, New York.",0.1515151515151515,0.6760651759978539,0.2516843741902047,2.1637970160848807,True,7,,3,5.600668647353435,0.7619047619047619,0.23809523809523814,9
where does the story the great gatsby take place,"The story takes place in the summer of 1922 in the fictional town of West Egg on Long Island, New York.",0.1515151515151515,0.6760651759978539,0.2516843741902047,2.1637970160848807,True,11,,4,5.184170509099051,0.6666666666666666,0.33333333333333337,4
where does the story the great gatsby take place,"The story takes place in the summer of 1922 in the fictional town of West Egg on Long Island, New York.",0.1515151515151515,0.6760651759978539,0.2516843741902047,2.1637970160848807,True,0,,5,3.84945248992688,0.6666666666666666,0.33333333333333337,5
where does the story the great gatsby take place,"The story takes place in the summer of 1922 in the fictional town of West Egg on Long Island, New York.",0.1515151515151515,0.6760651759978539,0.2516843741902047,2.1637970160848807,True,9,,6,3.344606261739748,0.8648648648648648,0.1351351351351352,10
where does the story the great gatsby take place,"The story takes place in the summer of 1922 in the fictional town of West Egg on Long Island, New York.",0.1515151515151515,0.6760651759978539,0.2516843741902047,2.1637970160848807,True,13,,7,3.164673888103822,0.6666666666666666,0.33333333333333337,6
where does the story the great gatsby take place,"The story takes place in the summer of 1922 in the fictional town of West Egg on Long Island, New York.",0.1515151515151515,0.6760651759978539,0.2516843741902047,2.1637970160848807,True,4,,8,3.123736036907878,0.6666666666666666,0.33333333333333337,7
where does the story the great gatsby take place,"The story takes place in the summer of 1922 in the fictional town of West Egg on Long Island, New York.",0.1515151515151515,0.6760651759978539,0.2516843741902047,2.1637970160848807,True,3,,9,3.017784756123868,0.6666666666666666,0.33333333333333337,8
where does the story the great gatsby take place,"The story takes place in the summer of 1922 in the fictional town of West Egg on Long Island, New York.",0.1515151515151515,0.6760651759978539,0.2516843741902047,2.1637970160848807,True,6,,10,2.7401193306209457,0.0,1.0,1
in us national flood insurance is available for which of the following,I don't know.,0.23636363636363633,0.5108853175152,0.3333333333333333,1.0986122886681096,True,0,,1,6.093816961865978,0.0,1.0,1
in us national flood insurance is available for which of the following,I don't know.,0.23636363636363633,0.5108853175152,0.3333333333333333,1.0986122886681096,True,3,,2,5.799445872759454,1.0,0.0,4
in us national flood insurance is available for which of the following,I don't know.,0.23636363636363633,0.5108853175152,0.3333333333333333,1.0986122886681096,True,14,,3,5.723277802542303,1.0,0.0,5
in us national flood insurance is available for which of the following,I don't know.,0.23636363636363633,0.5108853175152,0.3333333333333333,1.0986122886681096,True,6,,4,5.693355303607825,1.0,0.0,6
in us national flood insurance is available for which of the following,I don't know.,0.23636363636363633,0.5108853175152,0.3333333333333333,1.0986122886681096,True,12,,5,5.690971482683176,1.0,0.0,7
in us national flood insurance is available for which of the following,I don't know.,0.23636363636363633,0.5108853175152,0.3333333333333333,1.0986122886681096,True,5,,6,5.516858056101015,1.0,0.0,8
in us national flood insurance is available for which of the following,I don't know.,0.23636363636363633,0.5108853175152,0.3333333333333333,1.0986122886681096,True,13,,7,5.297808456753268,1.0,0.0,9
in us national flood insurance is available for which of the following,I don't know.,0.23636363636363633,0.5108853175152,0.3333333333333333,1.0986122886681096,True,1,,8,4.964178076962808,1.0,0.0,10
in us national flood insurance is available for which of the following,I don't know.,0.23636363636363633,0.5108853175152,0.3333333333333333,1.0986122886681096,True,8,,9,4.5892735668894975,0.0,1.0,2
in us national flood insurance is available for which of the following,I don't know.,0.23636363636363633,0.5108853175152,0.3333333333333333,1.0986122886681096,True,10,,10,4.199231997053392,0.0,1.0,3
where is the tv show the curse of oak island filmed,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,0,,1,6.496580446378459,0.0,1.0,1
where is the tv show the curse of oak island filmed,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,10,,2,6.241156522822107,0.0,1.0,2
where is the tv show the curse of oak island filmed,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,3,,3,5.707595365468917,0.0,1.0,3
where is the tv show the curse of oak island filmed,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,2,,4,5.429081916611938,0.0,1.0,4
where is the tv show the curse of oak island filmed,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,1,,5,4.732691464391019,0.0,1.0,5
where is the tv show the curse of oak island filmed,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,7,,6,4.530308041581374,0.0,1.0,6
where is the tv show the curse of oak island filmed,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,4,,7,3.8869865885365704,0.0,1.0,7
where is the tv show the curse of oak island filmed,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,12,,8,3.6636665792544276,0.0,1.0,8
where is the tv show the curse of oak island filmed,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,8,,9,3.5813521715407575,0.0,1.0,9
where is the tv show the curse of oak island filmed,,0.9999999999999999,6.646897422031862e-64,0.1,2.3025850929940455,False,5,,10,3.3086400240998035,0.0,1.0,10
cast of law & order special victim unit,"**Main cast of *Law & Order: Special Victims Unit* (as listed in the provided documents):**

- Christopher Meloni  
- Mariska Hargitay  
- Richard Belzer  
- Dann Florek  
- Michelle Hurd  
- Stephanie March  
- Ice‑T  
- B.D. Wong  
- Diane Neal  
- Tamara Tunie  
- Adam Beach  
- Michaela McManus  
- Danny Pino  
- Kelli Giddish  
- Raúl Esparza  
- Peter Scanavino",0.8909090909090909,0.0005421442248338671,0.3296383320324664,1.5084545075853089,False,7,,1,4.521468118811556,0.0,1.0,1
cast of law & order special victim unit,"**Main cast of *Law & Order: Special Victims Unit* (as listed in the provided documents):**

- Christopher Meloni  
- Mariska Hargitay  
- Richard Belzer  
- Dann Florek  
- Michelle Hurd  
- Stephanie March  
- Ice‑T  
- B.D. Wong  
- Diane Neal  
- Tamara Tunie  
- Adam Beach  
- Michaela McManus  
- Danny Pino  
- Kelli Giddish  
- Raúl Esparza  
- Peter Scanavino",0.8909090909090909,0.0005421442248338671,0.3296383320324664,1.5084545075853089,False,0,,2,4.44425178001117,0.038461538461538464,0.9615384615384616,2
cast of law & order special victim unit,"**Main cast of *Law & Order: Special Victims Unit* (as listed in the provided documents):**

- Christopher Meloni  
- Mariska Hargitay  
- Richard Belzer  
- Dann Florek  
- Michelle Hurd  
- Stephanie March  
- Ice‑T  
- B.D. Wong  
- Diane Neal  
- Tamara Tunie  
- Adam Beach  
- Michaela McManus  
- Danny Pino  
- Kelli Giddish  
- Raúl Esparza  
- Peter Scanavino",0.8909090909090909,0.0005421442248338671,0.3296383320324664,1.5084545075853089,False,10,,3,4.297604845722963,0.9894736842105264,0.010526315789473606,6
cast of law & order special victim unit,"**Main cast of *Law & Order: Special Victims Unit* (as listed in the provided documents):**

- Christopher Meloni  
- Mariska Hargitay  
- Richard Belzer  
- Dann Florek  
- Michelle Hurd  
- Stephanie March  
- Ice‑T  
- B.D. Wong  
- Diane Neal  
- Tamara Tunie  
- Adam Beach  
- Michaela McManus  
- Danny Pino  
- Kelli Giddish  
- Raúl Esparza  
- Peter Scanavino",0.8909090909090909,0.0005421442248338671,0.3296383320324664,1.5084545075853089,False,5,,4,4.2837583540734325,0.6666666666666666,0.33333333333333337,4
cast of law & order special victim unit,"**Main cast of *Law & Order: Special Victims Unit* (as listed in the provided documents):**

- Christopher Meloni  
- Mariska Hargitay  
- Richard Belzer  
- Dann Florek  
- Michelle Hurd  
- Stephanie March  
- Ice‑T  
- B.D. Wong  
- Diane Neal  
- Tamara Tunie  
- Adam Beach  
- Michaela McManus  
- Danny Pino  
- Kelli Giddish  
- Raúl Esparza  
- Peter Scanavino",0.8909090909090909,0.0005421442248338671,0.3296383320324664,1.5084545075853089,False,3,,5,3.9948701873855055,0.7368421052631579,0.26315789473684215,5
cast of law & order special victim unit,"**Main cast of *Law & Order: Special Victims Unit* (as listed in the provided documents):**

- Christopher Meloni  
- Mariska Hargitay  
- Richard Belzer  
- Dann Florek  
- Michelle Hurd  
- Stephanie March  
- Ice‑T  
- B.D. Wong  
- Diane Neal  
- Tamara Tunie  
- Adam Beach  
- Michaela McManus  
- Danny Pino  
- Kelli Giddish  
- Raúl Esparza  
- Peter Scanavino",0.8909090909090909,0.0005421442248338671,0.3296383320324664,1.5084545075853089,False,8,,6,3.6450889267388487,0.5454545454545454,0.4545454545454546,3
cast of law & order special victim unit,"**Main cast of *Law & Order: Special Victims Unit* (as listed in the provided documents):**

- Christopher Meloni  
- Mariska Hargitay  
- Richard Belzer  
- Dann Florek  
- Michelle Hurd  
- Stephanie March  
- Ice‑T  
- B.D. Wong  
- Diane Neal  
- Tamara Tunie  
- Adam Beach  
- Michaela McManus  
- Danny Pino  
- Kelli Giddish  
- Raúl Esparza  
- Peter Scanavino",0.8909090909090909,0.0005421442248338671,0.3296383320324664,1.5084545075853089,False,14,,7,3.3525817906425215,0.9894736842105264,0.010526315789473606,7
cast of law & order special victim unit,"**Main cast of *Law & Order: Special Victims Unit* (as listed in the provided documents):**

- Christopher Meloni  
- Mariska Hargitay  
- Richard Belzer  
- Dann Florek  
- Michelle Hurd  
- Stephanie March  
- Ice‑T  
- B.D. Wong  
- Diane Neal  
- Tamara Tunie  
- Adam Beach  
- Michaela McManus  
- Danny Pino  
- Kelli Giddish  
- Raúl Esparza  
- Peter Scanavino",0.8909090909090909,0.0005421442248338671,0.3296383320324664,1.5084545075853089,False,4,,8,3.307580692781548,1.0,0.0,8
cast of law & order special victim unit,"**Main cast of *Law & Order: Special Victims Unit* (as listed in the provided documents):**

- Christopher Meloni  
- Mariska Hargitay  
- Richard Belzer  
- Dann Florek  
- Michelle Hurd  
- Stephanie March  
- Ice‑T  
- B.D. Wong  
- Diane Neal  
- Tamara Tunie  
- Adam Beach  
- Michaela McManus  
- Danny Pino  
- Kelli Giddish  
- Raúl Esparza  
- Peter Scanavino",0.8909090909090909,0.0005421442248338671,0.3296383320324664,1.5084545075853089,False,1,,9,3.271233652201531,1.0,0.0,9
